Date;Open;High;Low;Close;Adj Close;Volume
2018-10-23;2,36E+15;2,46E+16;2,30E+16;2,30E+16;2,30E+16;33300000
2018-10-24;2,34E+16;2,41E+15;2,30E+15;2,40E+16;2,40E+16;26400000
2018-10-25;2,40E+15;2,43E+16;2,36E+15;2,40E+15;2,40E+15;13400000
2018-10-26;2,42E+16;2,44E+15;2,30E+16;2,32E+15;2,32E+15;27800000
2018-10-29;2,30E+16;2,32E+15;2,25E+16;2,29E+16;2,29E+16;31150000
2018-10-30;2,34E+16;2,36E+15;2,27E+16;2,33E+16;2,33E+16;20250000
2018-10-31;2,44E+15;2,45E+15;2,33E+16;2,38E+15;2,38E+15;42550000
2018-11-01;2,42E+16;2,42E+16;2,28E+16;2,40E+16;2,40E+16;38050000
2018-11-05;2,40E+15;2,40E+15;2,30E+16;2,36E+15;2,36E+15;31550000
2018-11-06;2,34E+16;2,38E+15;2,33E+15;2,38E+15;2,38E+15;31600000
2018-11-07;2,40E+16;2,44E+15;2,34E+16;2,44E+15;2,44E+15;24900000
2018-11-08;2,44E+16;2,44E+16;2,33E+15;2,35E+16;2,35E+16;23150000
2018-11-09;2,37E+14;2,37E+14;2,20E+15;2,29E+16;2,29E+16;27300000
2018-11-12;2,27E+16;2,38E+15;2,23E+16;2,33E+16;2,33E+16;23950000
2018-11-13;2,28E+16;2,30E+16;2,06E+15;2,12E+16;2,12E+16;56200000
2018-11-14;2,11E+16;2,15E+16;1,99E+16;2,00E+16;2,00E+16;46950000
2018-11-16;2,01E+14;2,14E+16;2,01E+14;2,12E+16;2,12E+16;32450000
2018-11-19;2,12E+15;2,12E+15;1,96E+16;2,03E+16;2,03E+16;28350000
2018-11-21;1,90E+16;2,06E+16;1,88E+16;2,05E+16;2,05E+16;53900000
2018-11-22;2,06E+15;2,07E+16;1,98E+16;2,05E+15;2,05E+15;20150000
2018-11-23;2,04E+15;2,04E+15;1,87E+16;1,90E+15;1,90E+15;54150000
2018-11-26;1,91E+15;1,94E+15;1,86E+15;1,86E+15;1,86E+15;30950000
2018-11-27;1,87E+16;1,97E+16;1,82E+16;1,94E+16;1,94E+16;23700000
2018-11-28;1,94E+15;1,96E+15;1,90E+15;1,94E+16;1,94E+16;64900000
2018-11-29;1,93E+16;2,03E+15;1,92E+16;1,99E+16;1,99E+16;52500000
2018-11-30;2,00E+15;2,00E+15;1,87E+15;1,94E+16;1,94E+16;37900000
2018-12-03;2,03E+16;2,08E+16;20;2,03E+16;2,03E+16;44050000
2018-12-04;2,05E+15;2,07E+16;2,03E+16;2,07E+16;2,07E+16;46600000
2018-12-05;2,05E+15;2,12E+16;2,05E+16;2,08E+16;2,08E+16;33750000
2018-12-06;2,03E+16;2,09E+15;1,90E+16;1,92E+16;1,92E+16;64750000
2018-12-07;1,94E+15;2,04E+16;1,92E+16;1,96E+16;1,96E+16;69850000
2018-12-10;1,92E+16;1,97E+16;1,87E+16;1,91E+15;1,91E+15;78800000
2018-12-11;1,92E+16;1,95E+16;1,87E+16;1,88E+16;1,88E+16;67100000
2018-12-12;1,92E+15;1,99E+16;1,89E+16;1,98E+16;1,98E+16;64200000
2018-12-13;1,98E+16;2,04E+16;1,98E+16;2,02E+16;2,02E+16;41800000
2018-12-14;20;2,06E+16;2,00E+15;2,06E+15;2,06E+15;52350000
2018-12-17;2,05E+16;2,18E+15;2,05E+16;2,16E+14;2,16E+14;43850000
2018-12-18;2,13E+16;2,19E+15;2,02E+15;2,02E+15;2,02E+15;42450000
2018-12-19;2,02E+16;2,11E+15;2,02E+16;2,04E+16;2,04E+16;30350000
2018-12-20;2,01E+15;2,05E+15;1,94E+15;1,98E+16;1,98E+16;64750000
2018-12-21;1,94E+16;1,98E+15;1,94E+15;1,98E+15;1,98E+15;17450000
2018-12-26;1,94E+16;1,99E+16;1,90E+15;1,99E+16;1,99E+16;21800000
2018-12-27;1,99E+16;2,02E+16;1,97E+15;1,99E+16;1,99E+16;10250000
2018-12-28;2,01E+16;2,03E+15;1,98E+16;1,98E+16;1,98E+16;18900000
2019-01-02;1,96E+16;2,08E+16;1,94E+15;2,07E+15;2,07E+15;25650000
2019-01-03;2,09E+15;2,09E+15;2,05E+16;2,08E+16;2,08E+16;31700000
2019-01-04;2,08E+16;2,12E+15;2,08E+16;2,09E+16;2,09E+16;14900000
2019-01-07;2,12E+15;2,15E+15;2,09E+16;2,09E+15;2,09E+15;24350000
2019-01-08;2,15E+15;2,15E+15;2,09E+15;2,14E+15;2,14E+15;12850000
2019-01-09;2,15E+16;2,20E+16;2,15E+16;2,17E+16;2,17E+16;17100000
2019-01-10;2,18E+15;2,21E+16;2,14E+15;2,18E+16;2,18E+16;26600000
2019-01-11;2,20E+15;2,21E+16;2,17E+16;2,21E+16;2,21E+16;12350000
2019-01-14;2,20E+15;2,23E+16;2,17E+16;2,19E+16;2,19E+16;34650000
2019-01-15;2,19E+16;2,23E+14;2,18E+16;2,20E+15;2,20E+15;24100000
2019-01-16;2,22E+16;2,23E+15;2,15E+14;2,20E+15;2,20E+15;25900000
2019-01-17;2,17E+16;2,22E+14;2,10E+16;2,20E+16;2,20E+16;55200000
2019-01-18;2,21E+16;2,24E+16;2,19E+16;2,24E+16;2,24E+16;34800000
2019-01-21;2,24E+15;2,33E+15;2,24E+15;2,33E+15;2,33E+15;30150000
2019-01-22;2,33E+16;2,35E+16;2,24E+15;2,29E+16;2,29E+16;36750000
2019-01-23;2,32E+16;2,32E+16;2,26E+16;2,28E+16;2,28E+16;10750000
2019-01-24;2,28E+16;2,30E+16;2,23E+16;2,24E+16;2,24E+16;14950000
2019-01-28;2,24E+15;2,27E+16;2,14E+16;2,15E+16;2,15E+16;23800000
2019-01-29;2,19E+15;2,20E+15;2,14E+16;2,17E+15;2,17E+15;17900000
2019-01-30;2,20E+15;2,49E+16;2,20E+15;2,36E+15;2,36E+15;89100000
2019-01-31;2,40E+16;2,40E+16;2,27E+16;2,30E+15;2,30E+15;105550000
2019-02-01;2,34E+16;2,36E+15;2,22E+15;2,24E+15;2,24E+15;84450000
2019-02-04;2,27E+16;2,29E+16;2,18E+16;2,21E+15;2,21E+15;51950000
2019-02-05;2,23E+15;2,23E+16;2,16E+15;2,18E+16;2,18E+16;22800000
2019-02-06;2,23E+15;2,38E+16;2,23E+16;2,32E+16;2,32E+16;106450000
2019-02-07;2,31E+16;2,35E+16;2,24E+15;2,26E+16;2,26E+16;58550000
2019-02-08;2,28E+16;2,31E+15;2,23E+16;2,24E+15;2,24E+15;21300000
2019-02-11;2,28E+15;2,35E+16;2,24E+16;2,32E+15;2,32E+15;41500000
2019-02-12;2,34E+15;2,35E+15;2,28E+16;2,32E+16;2,32E+16;17800000
2019-02-13;2,34E+16;2,52E+16;2,34E+16;2,52E+16;2,52E+16;80700000
2019-02-14;2,54E+16;2,84E+16;25;2,70E+15;2,70E+15;115550000
2019-02-15;2,71E+16;2,82E+15;2,66E+15;2,70E+15;2,70E+15;52950000
2019-02-18;2,70E+15;2,75E+15;2,62E+15;2,70E+15;2,70E+15;22750000
2019-02-19;2,71E+15;2,76E+15;2,71E+15;2,71E+15;2,71E+15;19700000
2019-02-20;2,75E+16;2,81E+15;2,69E+15;2,76E+15;2,76E+15;32150000
2019-02-21;2,80E+15;2,87E+15;2,76E+14;2,77E+16;2,77E+16;67600000
2019-02-22;2,79E+16;2,92E+16;2,74E+15;2,85E+16;2,85E+16;84250000
2019-02-25;2,87E+15;2,92E+15;2,81E+15;2,86E+16;2,86E+16;97250000
2019-02-26;2,86E+16;2,86E+15;2,78E+16;2,84E+16;2,84E+16;37950000
2019-02-27;2,84E+15;3,07E+16;2,81E+15;3,05E+15;3,05E+15;57450000
2019-02-28;3,10E+16;3,14E+16;2,96E+16;3,02E+16;3,02E+16;54500000
2019-03-01;3,04E+16;3,36E+15;3,01E+15;3,36E+15;3,36E+15;111550000
2019-03-06;35;3,55E+15;3,32E+15;3,41E+16;3,41E+16;65890000
2019-03-07;3,44E+15;3,68E+15;3,38E+15;3,62E+15;3,62E+15;87295000
2019-03-08;3,62E+15;3,62E+15;3,49E+14;35;35;61985000
2019-03-11;3,53E+16;3,76E+15;3,52E+16;3,64E+16;3,64E+16;83005000
2019-03-12;3,63E+15;3,88E+15;35;3,52E+16;3,52E+16;201715000
2019-03-13;3,57E+16;3,66E+16;3,42E+15;3,57E+15;3,57E+15;175345000
2019-03-14;3,62E+15;3,72E+16;3,58E+16;3,71E+16;3,71E+16;76365000
2019-03-15;3,81E+15;4,05E+15;3,81E+15;4,01E+14;4,01E+14;158545000
2019-03-18;4,08E+15;4,33E+15;4,00E+15;4,06E+15;4,06E+15;215795000
2019-03-19;4,14E+15;4,15E+15;3,90E+16;3,90E+16;3,90E+16;122905000
2019-03-20;3,94E+15;4,13E+15;3,92E+15;4,05E+15;4,05E+15;160060000
2019-03-21;4,08E+15;4,14E+15;3,93E+15;4,10E+15;4,10E+15;129890000
2019-03-22;4,01E+15;4,07E+15;3,95E+16;3,96E+16;3,96E+16;68225000
2019-03-25;3,98E+16;4,03E+16;3,80E+15;3,86E+15;3,86E+15;59760000
2019-03-26;4,02E+15;4,02E+15;3,89E+16;3,92E+16;3,92E+16;48510000
2019-03-27;3,90E+16;3,99E+15;3,83E+15;3,85E+16;3,85E+16;56215000
2019-03-28;3,84E+16;3,90E+16;3,73E+16;3,80E+16;3,80E+16;67135000
2019-03-29;3,86E+16;3,96E+16;3,78E+16;3,78E+16;3,78E+16;90405000
2019-04-01;3,84E+16;4,00E+15;3,83E+16;3,88E+15;3,88E+15;59065000
2019-04-02;3,94E+15;3,94E+15;3,83E+16;3,88E+15;3,88E+15;27325000
2019-04-03;3,93E+15;3,93E+15;3,79E+16;3,80E+15;3,80E+15;35370000
2019-04-04;3,80E+15;3,85E+16;3,74E+14;3,79E+16;3,79E+16;30780000
2019-04-05;3,78E+16;3,83E+16;3,75E+15;3,78E+16;3,78E+16;21015000
2019-04-08;3,76E+15;3,81E+15;3,72E+16;375;375;26465000
2019-04-09;3,74E+14;3,74E+15;3,60E+16;3,60E+16;3,60E+16;47360000
2019-04-10;3,63E+15;3,83E+16;3,53E+16;3,78E+16;3,78E+16;96485000
2019-04-11;3,83E+16;3,84E+16;3,63E+15;3,63E+15;3,63E+15;58555000
2019-04-12;3,58E+16;3,70E+15;3,56E+15;3,64E+15;3,64E+15;45155000
2019-04-15;3,68E+15;3,71E+16;3,59E+16;3,61E+15;3,61E+15;25365000
2019-04-16;3,59E+16;3,64E+15;3,54E+16;3,58E+16;3,58E+16;26600000
2019-04-17;3,62E+15;3,71E+16;3,58E+16;3,62E+15;3,62E+15;33130000
2019-04-18;3,62E+15;3,64E+15;3,51E+14;3,59E+16;3,59E+16;52020000
2019-04-22;3,64E+16;3,89E+15;3,62E+15;3,86E+15;3,86E+15;104140000
2019-04-23;3,92E+16;4,07E+15;3,87E+15;3,96E+16;3,96E+16;68650000
2019-04-24;3,99E+14;4,00E+15;3,83E+16;3,87E+15;3,87E+15;51610000
2019-04-25;3,90E+16;3,90E+16;3,73E+16;3,80E+16;3,80E+16;77825000
2019-04-26;3,76E+14;3,80E+16;3,68E+15;3,74E+15;3,74E+15;20300000
2019-04-29;3,76E+14;3,78E+16;3,66E+16;3,66E+16;3,66E+16;24910000
2019-04-30;3,70E+15;3,76E+15;3,67E+16;3,69E+15;3,69E+15;32155000
2019-05-02;3,64E+15;3,67E+16;3,52E+16;3,53E+16;3,53E+16;73320000
2019-05-03;3,54E+16;3,59E+16;3,45E+16;3,52E+16;3,52E+16;46300000
2019-05-06;3,45E+16;3,53E+16;3,41E+16;3,49E+15;3,49E+15;30525000
2019-05-07;3,50E+15;3,51E+15;3,43E+15;3,46E+16;3,46E+16;18830000
2019-05-08;3,46E+16;3,60E+16;3,46E+16;3,56E+15;3,56E+15;28220000
2019-05-09;3,57E+15;3,57E+15;3,47E+16;3,49E+16;3,49E+16;15180000
2019-05-10;3,49E+16;3,56E+15;3,44E+15;3,50E+15;3,50E+15;23075000
2019-05-13;35;3,54E+16;3,32E+15;3,32E+15;3,32E+15;40510000
2019-05-14;3,37E+15;3,46E+16;3,34E+16;3,41E+16;3,41E+16;30530000
2019-05-15;3,39E+15;3,55E+15;3,30E+15;3,42E+15;3,42E+15;41805000
2019-05-16;3,32E+15;3,76E+15;3,32E+15;3,76E+15;3,76E+15;79010000
2019-05-17;3,70E+15;3,87E+15;3,65E+16;3,74E+14;3,74E+14;78520000
2019-05-20;375;3,85E+16;3,70E+15;3,77E+16;3,77E+16;39550000
2019-05-21;3,78E+16;3,85E+16;3,64E+16;3,73E+16;3,73E+16;51960000
2019-05-22;3,74E+14;3,80E+16;3,65E+16;3,67E+16;3,67E+16;37025000
2019-05-23;3,64E+15;3,68E+15;3,48E+16;3,51E+14;3,51E+14;66555000
2019-05-24;3,56E+15;3,59E+16;3,42E+15;3,47E+16;3,47E+16;37370000
2019-05-27;3,51E+14;3,67E+15;3,46E+16;3,60E+16;3,60E+16;48475000
2019-05-28;3,60E+16;3,77E+16;3,60E+16;3,70E+15;3,70E+15;119535000
2019-05-29;3,66E+16;3,72E+16;3,57E+15;3,60E+16;3,60E+16;51370000
2019-05-30;3,62E+15;3,65E+16;3,55E+16;3,55E+16;3,55E+16;31170000
2019-05-31;3,48E+16;3,55E+15;3,44E+15;3,47E+16;3,47E+16;49380000
2019-06-03;3,50E+15;3,57E+15;3,48E+16;35;35;31715000
2019-06-04;3,54E+16;3,54E+16;3,46E+16;3,48E+16;3,48E+16;26850000
2019-06-05;3,45E+15;3,48E+16;3,35E+16;3,39E+15;3,39E+15;43415000
2019-06-06;3,43E+15;3,43E+15;3,34E+16;3,38E+15;3,38E+15;23770000
2019-06-07;3,38E+15;3,46E+16;3,36E+15;3,36E+15;3,36E+15;37575000
2019-06-10;3,40E+16;3,40E+16;3,33E+16;3,35E+16;3,35E+16;28765000
2019-06-11;3,38E+15;3,39E+16;3,24E+14;3,26E+15;3,26E+15;41310000
2019-06-12;3,25E+15;3,25E+15;3,10E+16;3,14E+16;3,14E+16;85160000
2019-06-13;3,22E+16;3,29E+16;3,17E+16;3,23E+16;3,23E+16;52850000
2019-06-14;3,22E+16;3,26E+15;3,17E+16;3,20E+16;3,20E+16;24175000
2019-06-17;3,21E+16;3,27E+16;3,14E+16;3,22E+16;3,22E+16;26145000
2019-06-18;3,24E+15;3,26E+14;3,19E+15;3,21E+16;3,21E+16;34375000
2019-06-19;3,21E+16;3,24E+15;3,18E+15;3,18E+15;3,18E+15;21065000
2019-06-21;3,28E+16;3,39E+15;3,26E+15;3,27E+16;3,27E+16;75740000
2019-06-24;3,32E+15;3,33E+15;3,20E+15;3,20E+16;3,20E+16;41985000
2019-06-25;3,20E+15;3,22E+16;3,13E+15;3,14E+15;3,14E+15;42495000
2019-06-26;3,20E+15;3,24E+15;3,13E+15;3,14E+15;3,14E+15;40595000
2019-06-27;3,15E+16;3,17E+16;3,06E+15;3,09E+16;3,09E+16;49935000
2019-06-28;3,16E+16;3,20E+15;3,07E+16;3,15E+16;3,15E+16;61870000
2019-07-01;3,24E+15;3,26E+15;3,16E+16;3,18E+15;3,18E+15;44565000
2019-07-02;3,19E+15;3,22E+16;3,12E+15;3,13E+15;3,13E+15;37290000
2019-07-03;3,16E+16;3,22E+16;3,10E+16;3,22E+16;3,22E+16;29070000
2019-07-04;3,23E+16;3,28E+16;3,18E+15;3,21E+16;3,21E+16;36085000
2019-07-05;3,21E+16;3,28E+16;3,18E+16;3,28E+16;3,28E+16;27255000
2019-07-08;3,33E+16;3,62E+15;3,30E+15;3,60E+16;3,60E+16;104505000
2019-07-10;3,70E+15;3,80E+16;3,49E+16;3,63E+15;3,63E+15;126140000
2019-07-11;3,69E+15;3,73E+16;3,54E+16;3,66E+16;3,66E+16;52725000
2019-07-12;3,69E+15;3,84E+16;3,66E+16;3,75E+15;3,75E+15;113375000
2019-07-15;3,80E+16;3,89E+15;3,74E+15;3,85E+16;3,85E+16;81410000
2019-07-16;3,86E+15;3,91E+16;3,64E+15;3,66E+16;3,66E+16;99315000
2019-07-17;3,68E+15;3,71E+16;3,60E+16;3,65E+16;3,65E+16;52230000
2019-07-18;3,67E+16;3,68E+16;3,55E+16;3,63E+15;3,63E+15;39110000
2019-07-19;3,62E+15;3,65E+16;3,55E+16;3,58E+16;3,58E+16;34240000
2019-07-22;3,58E+16;3,64E+15;3,45E+15;3,58E+16;3,58E+16;56630000
2019-07-23;3,56E+15;3,60E+16;3,52E+16;3,58E+16;3,58E+16;26330000
2019-07-24;3,60E+16;3,79E+16;3,55E+15;3,65E+16;3,65E+16;74235000
2019-07-25;3,70E+15;3,73E+16;3,51E+15;3,56E+15;3,56E+15;71685000
2019-07-26;3,55E+16;3,64E+15;3,51E+14;3,55E+15;3,55E+15;44860000
2019-07-29;3,55E+15;3,59E+16;3,52E+16;3,53E+16;3,53E+16;23775000
2019-07-30;35;3,58E+16;3,48E+16;3,57E+15;3,57E+15;35590000
2019-07-31;3,57E+16;3,64E+15;3,48E+16;3,52E+16;3,52E+16;54190000
2019-08-01;3,54E+16;3,57E+15;3,38E+15;3,43E+15;3,43E+15;69890000
2019-08-02;3,46E+16;3,56E+15;3,43E+15;3,56E+15;3,56E+15;50780000
2019-08-05;3,51E+14;3,59E+16;3,49E+14;3,52E+16;3,52E+16;47470000
2019-08-06;3,53E+16;3,58E+16;3,51E+15;3,52E+16;3,52E+16;32470000
2019-08-07;3,52E+16;3,54E+16;3,40E+16;3,49E+16;3,49E+16;39155000
2019-08-08;35;3,53E+16;3,44E+15;3,50E+15;3,50E+15;37835000
2019-08-09;3,46E+16;3,60E+16;3,46E+16;3,52E+16;3,52E+16;56380000
2019-08-12;3,53E+16;3,60E+16;3,44E+15;3,48E+16;3,48E+16;52885000
2019-08-13;3,48E+16;3,56E+15;3,42E+16;3,51E+15;3,51E+15;50180000
2019-08-14;3,44E+15;3,48E+16;3,32E+15;3,43E+16;3,43E+16;67775000
2019-08-15;3,52E+16;3,62E+15;3,17E+16;3,34E+16;3,34E+16;152335000
2019-08-16;3,40E+16;3,43E+15;3,16E+16;3,22E+16;3,22E+16;103295000
2019-08-19;3,24E+15;3,28E+16;3,12E+15;3,24E+15;3,24E+15;78795000
2019-08-20;3,24E+16;3,24E+15;3,12E+15;3,14E+15;3,14E+15;68655000
2019-08-21;3,17E+15;3,23E+16;3,13E+15;3,23E+16;3,23E+16;63990000
2019-08-22;3,20E+16;3,26E+15;3,16E+16;3,22E+16;3,22E+16;39860000
2019-08-23;3,15E+16;3,18E+15;2,98E+16;3,03E+16;3,03E+16;102045000
2019-08-26;3,05E+15;3,07E+15;2,90E+16;2,91E+16;2,91E+16;49730000
